Datetime,open,high,low,close,volume
2021-01-05 09:30:00-05:00,10.65999984741211,10.65999984741211,10.600000381469727,10.608400344848633,0
2021-01-05 09:31:00-05:00,10.609999656677246,10.619999885559082,10.600000381469727,10.600000381469727,3355
2021-01-05 09:32:00-05:00,10.600000381469727,10.609999656677246,10.5600004196167,10.5600004196167,4826
2021-01-05 09:33:00-05:00,10.550000190734863,10.550000190734863,10.520000457763672,10.524499893188477,8499
2021-01-05 09:34:00-05:00,10.510000228881836,10.520000457763672,10.510000228881836,10.515000343322754,5735
2021-01-05 09:35:00-05:00,10.510000228881836,10.510100364685059,10.5,10.504899978637695,39773
2021-01-05 09:36:00-05:00,10.489999771118164,10.550000190734863,10.48009967803955,10.550000190734863,4956
2021-01-05 09:37:00-05:00,10.54800033569336,10.597000122070312,10.54800033569336,10.597000122070312,1505
2021-01-05 09:38:00-05:00,10.568400382995605,10.579999923706055,10.5600004196167,10.5600004196167,515
2021-01-05 09:39:00-05:00,10.5600004196167,10.568900108337402,10.5600004196167,10.568900108337402,565
2021-01-05 09:40:00-05:00,10.555700302124023,10.59000015258789,10.550000190734863,10.550000190734863,1292
2021-01-05 09:41:00-05:00,10.550000190734863,10.59000015258789,10.550000190734863,10.59000015258789,1320
2021-01-05 09:42:00-05:00,10.565600395202637,10.579899787902832,10.520000457763672,10.520000457763672,2660
2021-01-05 09:43:00-05:00,10.526000022888184,10.579999923706055,10.526000022888184,10.579999923706055,1859
2021-01-05 09:44:00-05:00,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,102
2021-01-05 09:45:00-05:00,10.54010009765625,10.54010009765625,10.54010009765625,10.54010009765625,1235
2021-01-05 09:46:00-05:00,10.524399757385254,10.529999732971191,10.524399757385254,10.529999732971191,700
2021-01-05 09:47:00-05:00,10.538200378417969,10.555000305175781,10.529999732971191,10.529999732971191,2227
2021-01-05 09:48:00-05:00,10.53030014038086,10.53030014038086,10.53030014038086,10.53030014038086,2282
2021-01-05 09:49:00-05:00,10.529999732971191,10.529999732971191,10.529999732971191,10.529999732971191,162
2021-01-05 09:50:00-05:00,10.547800064086914,10.547800064086914,10.547800064086914,10.547800064086914,170
