Datetime,open,high,low,close,volume
2020-12-31 09:30:00-05:00,117.58999633789062,117.58999633789062,117.58999633789062,117.58999633789062,0
2020-12-31 09:31:00-05:00,117.58000183105469,117.58000183105469,117.25,117.25,902
2020-12-31 09:32:00-05:00,117.2699966430664,117.4000015258789,117.2699966430664,117.37000274658203,2394
2020-12-31 09:33:00-05:00,117.41000366210938,117.41000366210938,117.27999877929688,117.30999755859375,1276
2020-12-31 09:34:00-05:00,117.30999755859375,117.30999755859375,116.91999816894531,117.04000091552734,4315
2020-12-31 09:35:00-05:00,117.16000366210938,117.30500030517578,117.11000061035156,117.2699966430664,3499
2020-12-31 09:36:00-05:00,117.2300033569336,117.2300033569336,117.19999694824219,117.2300033569336,689
2020-12-31 09:37:00-05:00,117.23999786376953,117.23999786376953,117.05000305175781,117.05000305175781,1962
2020-12-31 09:38:00-05:00,117.0199966430664,117.0199966430664,116.86000061035156,116.97000122070312,2510
2020-12-31 09:39:00-05:00,116.94000244140625,116.94000244140625,116.73999786376953,116.73999786376953,1231
2020-12-31 09:40:00-05:00,116.76000213623047,117.05999755859375,116.76000213623047,117.05999755859375,1302
2020-12-31 09:41:00-05:00,117.05999755859375,117.05999755859375,116.9000015258789,117.00499725341797,3349
2020-12-31 09:42:00-05:00,116.9749984741211,116.9749984741211,116.91000366210938,116.91000366210938,472
2020-12-31 09:43:00-05:00,116.87000274658203,116.87000274658203,116.83599853515625,116.83599853515625,1116
2020-12-31 09:44:00-05:00,116.81999969482422,116.81999969482422,116.70999908447266,116.70999908447266,1567
2020-12-31 09:45:00-05:00,116.69999694824219,116.75,116.60379791259766,116.69999694824219,1413
2020-12-31 09:46:00-05:00,116.80999755859375,116.80999755859375,116.66000366210938,116.66000366210938,1446
2020-12-31 09:47:00-05:00,116.72000122070312,116.72000122070312,116.65499877929688,116.69000244140625,2069
2020-12-31 09:48:00-05:00,116.69660186767578,116.80000305175781,116.69660186767578,116.79000091552734,5032
