Datetime,open,high,low,close,volume
2020-12-31 09:30:00-05:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2020-12-31 09:32:00-05:00,1.2100000381469727,1.2100000381469727,1.2100000381469727,1.2100000381469727,1183
2020-12-31 09:34:00-05:00,1.1800999641418457,1.1800999641418457,1.1800999641418457,1.1800999641418457,164
2020-12-31 09:41:00-05:00,1.1950000524520874,1.1950000524520874,1.1950000524520874,1.1950000524520874,304
2020-12-31 09:44:00-05:00,1.2100000381469727,1.2100000381469727,1.2100000381469727,1.2100000381469727,200
2020-12-31 09:52:00-05:00,1.2056000232696533,1.2056000232696533,1.2056000232696533,1.2056000232696533,100
2020-12-31 09:55:00-05:00,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,524
2020-12-31 10:02:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,240
2020-12-31 10:03:00-05:00,1.1800999641418457,1.1800999641418457,1.1799999475479126,1.1800999641418457,2774
2020-12-31 10:08:00-05:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1500
2020-12-31 10:10:00-05:00,1.205899953842163,1.205899953842163,1.205899953842163,1.205899953842163,1155
2020-12-31 11:03:00-05:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,2411
2020-12-31 11:29:00-05:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,100
2020-12-31 11:35:00-05:00,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,226
2020-12-31 11:54:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,701
2020-12-31 12:03:00-05:00,1.187999963760376,1.190000057220459,1.187999963760376,1.190000057220459,5100
2020-12-31 12:13:00-05:00,1.1863000392913818,1.1863000392913818,1.1863000392913818,1.1863000392913818,100
2020-12-31 12:16:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,205
2020-12-31 12:43:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,200
2020-12-31 13:00:00-05:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,242
2020-12-31 13:04:00-05:00,1.1978000402450562,1.1978000402450562,1.1978000402450562,1.1978000402450562,319
2020-12-31 13:05:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,250
2020-12-31 13:19:00-05:00,1.194100022315979,1.194100022315979,1.194100022315979,1.194100022315979,175
2020-12-31 13:22:00-05:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,168
2020-12-31 13:24:00-05:00,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,2000
2020-12-31 13:50:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,201
2020-12-31 14:06:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,153
2020-12-31 15:26:00-05:00,1.190000057220459,1.1999000310897827,1.190000057220459,1.1999000310897827,2703
2020-12-31 15:27:00-05:00,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,2444
2020-12-31 15:36:00-05:00,1.190000057220459,1.2000000476837158,1.190000057220459,1.1999000310897827,3898
2020-12-31 15:58:00-05:00,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,32232
