Datetime,open,high,low,close,volume
2021-01-04 09:30:00-05:00,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0
2021-01-04 09:41:00-05:00,1.1878999471664429,1.1878999471664429,1.1878999471664429,1.1878999471664429,1125
2021-01-04 10:06:00-05:00,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,132
2021-01-04 10:11:00-05:00,1.184999942779541,1.184999942779541,1.184999942779541,1.184999942779541,519
2021-01-04 10:26:00-05:00,1.172700047492981,1.172700047492981,1.1699999570846558,1.1699999570846558,335
2021-01-04 10:42:00-05:00,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,8182
2021-01-04 10:43:00-05:00,1.1799999475479126,1.1799999475479126,1.1699999570846558,1.1699999570846558,388
2021-01-04 10:50:00-05:00,1.2000000476837158,1.2100000381469727,1.2000000476837158,1.2100000381469727,894
2021-01-04 10:54:00-05:00,1.170199990272522,1.170199990272522,1.170199990272522,1.170199990272522,962
2021-01-04 10:55:00-05:00,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,791
2021-01-04 11:34:00-05:00,1.2100000381469727,1.2100000381469727,1.2100000381469727,1.2100000381469727,123
2021-01-04 11:44:00-05:00,1.2160999774932861,1.2160999774932861,1.2160999774932861,1.2160999774932861,229
2021-01-04 12:04:00-05:00,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,303
2021-01-04 12:20:00-05:00,1.1699999570846558,1.1758999824523926,1.1699999570846558,1.170199990272522,1286
2021-01-04 15:00:00-05:00,1.1950000524520874,1.1950000524520874,1.1950000524520874,1.1950000524520874,292
