Datetime,open,high,low,close,volume
2021-01-04 09:30:00-05:00,10.6899995803833,10.6899995803833,10.65999984741211,10.65999984741211,0
2021-01-04 09:31:00-05:00,10.677800178527832,10.75,10.670000076293945,10.710000038146973,11466
2021-01-04 09:32:00-05:00,10.720000267028809,10.760000228881836,10.720000267028809,10.74470043182373,3580
2021-01-04 09:33:00-05:00,10.75,10.760000228881836,10.739999771118164,10.739999771118164,5709
2021-01-04 09:34:00-05:00,10.729999542236328,10.739999771118164,10.699999809265137,10.729999542236328,6374
2021-01-04 09:35:00-05:00,10.734700202941895,10.739999771118164,10.71560001373291,10.71560001373291,1604
2021-01-04 09:36:00-05:00,10.725000381469727,10.729999542236328,10.720000267028809,10.720000267028809,4709
2021-01-04 09:37:00-05:00,10.71780014038086,10.720000267028809,10.699999809265137,10.699999809265137,11508
2021-01-04 09:38:00-05:00,10.699999809265137,10.710000038146973,10.661499977111816,10.670000076293945,10675
2021-01-04 09:39:00-05:00,10.680000305175781,10.686100006103516,10.65999984741211,10.680000305175781,5533
2021-01-04 09:40:00-05:00,10.680000305175781,10.680000305175781,10.65999984741211,10.669899940490723,1791
2021-01-04 09:41:00-05:00,10.66100025177002,10.670000076293945,10.65999984741211,10.670000076293945,4351
2021-01-04 09:42:00-05:00,10.65999984741211,10.710000038146973,10.649999618530273,10.710000038146973,22498
2021-01-04 09:43:00-05:00,10.720000267028809,10.720000267028809,10.699999809265137,10.704999923706055,257703
2021-01-04 09:44:00-05:00,10.699999809265137,10.704999923706055,10.699999809265137,10.704999923706055,3748
2021-01-04 09:45:00-05:00,10.699999809265137,10.710000038146973,10.699999809265137,10.704999923706055,3521
2021-01-04 09:46:00-05:00,10.704999923706055,10.710000038146973,10.699999809265137,10.704999923706055,9900
2021-01-04 09:47:00-05:00,10.720000267028809,10.720000267028809,10.704999923706055,10.720000267028809,43679
2021-01-04 09:48:00-05:00,10.720000267028809,10.725000381469727,10.711099624633789,10.725000381469727,7377
2021-01-04 09:49:00-05:00,10.720000267028809,10.739999771118164,10.720000267028809,10.729999542236328,20141
2021-01-04 09:50:00-05:00,10.734999656677246,10.739999771118164,10.729900360107422,10.73799991607666,7437
2021-01-04 09:51:00-05:00,10.739999771118164,10.75,10.725000381469727,10.731499671936035,9479
2021-01-04 09:52:00-05:00,10.720000267028809,10.758000373840332,10.720000267028809,10.739999771118164,8107
2021-01-04 09:53:00-05:00,10.740099906921387,10.755000114440918,10.739999771118164,10.755000114440918,2189
2021-01-04 09:54:00-05:00,10.760000228881836,10.770000457763672,10.75,10.762200355529785,7168
2021-01-04 09:55:00-05:00,10.75,10.760000228881836,10.75,10.760000228881836,6994
2021-01-04 09:56:00-05:00,10.760000228881836,10.767800331115723,10.75,10.760000228881836,2326
2021-01-04 09:57:00-05:00,10.760000228881836,10.774999618530273,10.760000228881836,10.774999618530273,2631
2021-01-04 09:58:00-05:00,10.789999961853027,10.800000190734863,10.779999732971191,10.789999961853027,3564
2021-01-04 09:59:00-05:00,10.789999961853027,10.789999961853027,10.789999961853027,10.789999961853027,3146
2021-01-04 10:00:00-05:00,10.779999732971191,10.789999961853027,10.774999618530273,10.774999618530273,2274
2021-01-04 10:01:00-05:00,10.778900146484375,10.779999732971191,10.758899688720703,10.760000228881836,10387
2021-01-04 10:02:00-05:00,10.75,10.75,10.720000267028809,10.734999656677246,8447
2021-01-04 10:03:00-05:00,10.738699913024902,10.738699913024902,10.720000267028809,10.734999656677246,6772
2021-01-04 10:04:00-05:00,10.744000434875488,10.75,10.725000381469727,10.737500190734863,3264
2021-01-04 10:05:00-05:00,10.729999542236328,10.739999771118164,10.720000267028809,10.739999771118164,1727
2021-01-04 10:06:00-05:00,10.739999771118164,10.75220012664795,10.739999771118164,10.744999885559082,3587
2021-01-04 10:07:00-05:00,10.739999771118164,10.744999885559082,10.739999771118164,10.739999771118164,1136
2021-01-04 10:08:00-05:00,10.744999885559082,10.749899864196777,10.739999771118164,10.739999771118164,1310
2021-01-04 10:09:00-05:00,10.739999771118164,10.75,10.739999771118164,10.744999885559082,1265
2021-01-04 10:10:00-05:00,10.739999771118164,10.742300033569336,10.729999542236328,10.742300033569336,2721
2021-01-04 10:11:00-05:00,10.729999542236328,10.749899864196777,10.720000267028809,10.725000381469727,2642
2021-01-04 10:12:00-05:00,10.726900100708008,10.75,10.720000267028809,10.729999542236328,102762
2021-01-04 10:13:00-05:00,10.735600471496582,10.75,10.729999542236328,10.739999771118164,2493
2021-01-04 10:14:00-05:00,10.744999885559082,10.748000144958496,10.739999771118164,10.739999771118164,1547
2021-01-04 10:15:00-05:00,10.744999885559082,10.75,10.744999885559082,10.744999885559082,5585
2021-01-04 10:16:00-05:00,10.744999885559082,10.748900413513184,10.744999885559082,10.748900413513184,639
2021-01-04 10:17:00-05:00,10.744999885559082,10.749300003051758,10.742400169372559,10.743000030517578,1268
2021-01-04 10:18:00-05:00,10.741600036621094,10.75,10.741600036621094,10.75,826
2021-01-04 10:19:00-05:00,10.744999885559082,10.744999885559082,10.739999771118164,10.744999885559082,1124
2021-01-04 10:20:00-05:00,10.744999885559082,10.75,10.740799903869629,10.75,1275
2021-01-04 10:21:00-05:00,10.748900413513184,10.749899864196777,10.741100311279297,10.742600440979004,3050
2021-01-04 10:22:00-05:00,10.739999771118164,10.745499610900879,10.739999771118164,10.744999885559082,3156
2021-01-04 10:23:00-05:00,10.744999885559082,10.746999740600586,10.744999885559082,10.746999740600586,951
2021-01-04 10:24:00-05:00,10.744999885559082,10.744999885559082,10.739999771118164,10.744999885559082,1332
2021-01-04 10:25:00-05:00,10.739999771118164,10.744999885559082,10.734999656677246,10.739999771118164,2564
